ts_key,smape,category
CITROEN_JUMPER_Diesel,62.17361115465748,>40%
CITROEN_JUMPER_Petrol,88.72511945315046,>40%
CITROEN_JUMPER_Total,61.30620019062996,>40%
CITROEN_JUMPY_All_Wheel_Drive,66.66666666666666,>40%
CITROEN_JUMPY_Diesel,97.28196099122216,>40%
CITROEN_JUMPY_Electric_BEV,120.10445345222998,>40%
CITROEN_JUMPY_Petrol,36.93581170320536,30-40%
CITROEN_JUMPY_Total,93.3089354092241,>40%
DACIA_DUSTER_All_Wheel_Drive,29.2931431945676,20-30%
DACIA_DUSTER_Diesel,191.46905714265898,>40%
DACIA_DUSTER_Hybrid,29.48818243891794,20-30%
DACIA_DUSTER_Petrol,48.72660804671744,>40%
DACIA_DUSTER_Total,30.50601297258641,30-40%
DACIA_JOGGER_Hybrid,25.782858866117063,20-30%
DACIA_JOGGER_Petrol,21.252694590014322,20-30%
DACIA_JOGGER_Total,32.943710514497155,30-40%
DACIA_LOGAN_Petrol,139.0640946807669,>40%
DACIA_LOGAN_Total,159.1323013539527,>40%
DACIA_SANDERO_All_Wheel_Drive,66.66666666666666,>40%
DACIA_SANDERO_Petrol,48.22188291137612,>40%
DACIA_SANDERO_Total,49.132999015903884,>40%
DACIA_SONSTIGE_Hybrid,104.93207862141105,>40%
DACIA_SONSTIGE_Petrol,200.0,>40%
DACIA_SONSTIGE_Total,200.0,>40%
DACIA_SPRING_Electric_BEV,58.269191547088305,>40%
DACIA_SPRING_Total,64.46907065883249,>40%
FERRARI_296_Convertibles,79.14094970919399,>40%
FERRARI_296_Hybrid,115.11888096440279,>40%
FERRARI_296_Petrol,200.0,>40%
FERRARI_296_Total,99.78603079372844,>40%
FERRARI_PUROSANGUE_All_Wheel_Drive,24.190363007242798,20-30%
FERRARI_PUROSANGUE_Petrol,39.3015788985992,30-40%
FERRARI_PUROSANGUE_Total,28.399369691153588,20-30%
FERRARI_ROMA_Convertibles,83.38242405440249,>40%
FERRARI_ROMA_Petrol,79.86608916094188,>40%
FERRARI_ROMA_Total,76.59769831381077,>40%
FERRARI_SF90_All_Wheel_Drive,52.45444788036343,>40%
FERRARI_SF90_Convertibles,59.75941457339506,>40%
FERRARI_SF90_Hybrid,54.11020964223287,>40%
FERRARI_SF90_Petrol,200.0,>40%
FERRARI_SF90_Total,93.14348950434447,>40%
FERRARI_SONSTIGE_Convertibles,110.51139428815108,>40%
FERRARI_SONSTIGE_Hybrid,66.66666666666666,>40%
FERRARI_SONSTIGE_Petrol,77.6396308087982,>40%
FERRARI_SONSTIGE_Total,119.10789427652249,>40%
FIAT_500_Electric_BEV,82.7418157433654,>40%
FIAT_500_Hybrid,193.61334008548317,>40%
FIAT_500_Petrol,169.287458504492,>40%
FIAT_500_Total,68.79890051967949,>40%
FIAT_600_Electric_BEV,14.84077519107759,10-20%
FIAT_600_Hybrid,19.168045646182353,10-20%
FIAT_600_Petrol,200.0,>40%
FIAT_600_Total,24.25293512032608,20-30%
FIAT_DOBLO_Diesel,72.56094425160849,>40%
FIAT_DOBLO_Electric_BEV,106.1080133033968,>40%
FIAT_DOBLO_Petrol,200.0,>40%
FIAT_DOBLO_Total,83.02462841862852,>40%
FIAT_DUCATO_All_Wheel_Drive,78.31452694993764,>40%
FIAT_DUCATO_Diesel,81.89312481010438,>40%
FIAT_DUCATO_Electric_BEV,66.66666666666666,>40%
FIAT_DUCATO_Petrol,83.7316127588958,>40%
FIAT_DUCATO_Total,83.31910628940122,>40%
FIAT_PANDA_Electric_BEV,22.172650102651573,20-30%
FIAT_PANDA_Hybrid,22.136543488652705,20-30%
FIAT_PANDA_Total,22.290370110856376,20-30%
FIAT_TIPO_Diesel,66.25547949668828,>40%
FIAT_TIPO_Hybrid,200.0,>40%
FIAT_TIPO_Total,61.16015703270743,>40%
FIAT_ULYSSE_All_Wheel_Drive,133.33333333333331,>40%
FIAT_ULYSSE_Diesel,200.0,>40%
FIAT_ULYSSE_Electric_BEV,69.11335162586994,>40%
FIAT_ULYSSE_Petrol,133.33333333333331,>40%
FIAT_ULYSSE_Total,93.5349141887372,>40%
FISKER_OCEAN_All_Wheel_Drive,181.3004821687229,>40%
FISKER_OCEAN_Electric_BEV,175.24130525296385,>40%
FISKER_OCEAN_Total,186.42020839940213,>40%
FORD_EXPLORER_All_Wheel_Drive,46.55828471113359,>40%
FORD_EXPLORER_Electric_BEV,55.42668343427781,>40%
FORD_EXPLORER_Hybrid,153.417883308999,>40%
FORD_EXPLORER_Petrol,133.33333333333331,>40%
FORD_EXPLORER_Total,50.008841949258155,>40%
FORD_FIESTA_Hybrid,200.0,>40%
FORD_FIESTA_Petrol,66.97005698432385,>40%
FORD_FIESTA_Total,45.49368250766556,>40%
FORD_FOCUS_Diesel,14.460812639726853,10-20%
FORD_FOCUS_Hybrid,27.079287183435568,20-30%
FORD_FOCUS_Petrol,20.724918814855908,20-30%
FORD_FOCUS_Total,26.988992814818484,20-30%
FORD_KUGA_All_Wheel_Drive,43.38452344089056,>40%
FORD_KUGA_Diesel,168.85990561808092,>40%
FORD_KUGA_Hybrid,41.88623129136639,>40%
FORD_KUGA_Petrol,50.8566325168108,>40%
FORD_KUGA_Total,42.077692816046024,>40%
FORD_MUSTANG MACH-E_All_Wheel_Drive,104.21441796536763,>40%
FORD_MUSTANG MACH-E_Electric_BEV,61.32788349144883,>40%
FORD_MUSTANG MACH-E_Total,53.92267832915333,>40%
FORD_MUSTANG_Convertibles,83.471047156468,>40%
FORD_MUSTANG_Petrol,90.3706198908459,>40%
FORD_MUSTANG_Total,87.10557810314259,>40%
FORD_PUMA_Electric_BEV,66.66666666666666,>40%
FORD_PUMA_Hybrid,34.89787215149745,30-40%
FORD_PUMA_Petrol,167.44635211759712,>40%
FORD_PUMA_Total,37.53814872055479,30-40%
FORD_SONSTIGE_All_Wheel_Drive,120.98742996142995,>40%
FORD_SONSTIGE_Convertibles,66.66666666666666,>40%
FORD_SONSTIGE_Diesel,200.0,>40%
FORD_SONSTIGE_Electric_BEV,133.33333333333331,>40%
FORD_SONSTIGE_Hybrid,133.33333333333331,>40%
FORD_SONSTIGE_Petrol,66.66666666666666,>40%
FORD_SONSTIGE_Total,92.26693763127646,>40%
FORD_TRANSIT CONNECT_All_Wheel_Drive,77.36904669442758,>40%
FORD_TRANSIT CONNECT_Diesel,15.749019161278119,10-20%
FORD_TRANSIT CONNECT_Hybrid,177.146711642055,>40%
FORD_TRANSIT CONNECT_Petrol,20.698722169172257,20-30%
FORD_TRANSIT CONNECT_Total,19.979894554184785,10-20%
FORD_TRANSIT COURIER_Diesel,200.0,>40%
FORD_TRANSIT COURIER_Electric_BEV,66.66666666666666,>40%
FORD_TRANSIT COURIER_Petrol,23.838910388408653,20-30%
FORD_TRANSIT COURIER_Total,22.83149600246182,20-30%
FORD_TRANSIT CUSTOM_All_Wheel_Drive,62.18439712324481,>40%
FORD_TRANSIT CUSTOM_Diesel,73.536353907634,>40%
FORD_TRANSIT CUSTOM_Electric_BEV,38.66053158667208,30-40%
FORD_TRANSIT CUSTOM_Hybrid,114.58475390496223,>40%
FORD_TRANSIT CUSTOM_Petrol,168.98421805658452,>40%
FORD_TRANSIT CUSTOM_Total,78.5183838557746,>40%
"FORD_TRANSIT, TOURNEO_All_Wheel_Drive",74.4981442208887,>40%
"FORD_TRANSIT, TOURNEO_Diesel",52.627043179444875,>40%
"FORD_TRANSIT, TOURNEO_Electric_BEV",66.66666666666666,>40%
"FORD_TRANSIT, TOURNEO_Hybrid",200.0,>40%
"FORD_TRANSIT, TOURNEO_Petrol",150.63813736614293,>40%
"FORD_TRANSIT, TOURNEO_Total",46.54640104851569,>40%
HONDA_CIVIC_Hybrid,68.48208185041007,>40%
HONDA_CIVIC_Petrol,109.78953467379868,>40%
HONDA_CIVIC_Total,92.43895563709245,>40%
HONDA_CR-V_All_Wheel_Drive,70.63661982030655,>40%
HONDA_CR-V_Hybrid,64.47183469861068,>40%
HONDA_CR-V_Petrol,174.00524834049887,>40%
HONDA_CR-V_Total,72.35113001081062,>40%
HONDA_E:NY1_Electric_BEV,158.82443983115417,>40%
HONDA_E:NY1_Total,160.72537428183523,>40%
HONDA_HR-V_Hybrid,83.40352528510412,>40%
HONDA_HR-V_Total,69.94731087491512,>40%
HONDA_JAZZ_Hybrid,63.94548400650947,>40%
HONDA_JAZZ_Total,82.55906275817222,>40%
HONDA_SONSTIGE_All_Wheel_Drive,0.0,<10%
HONDA_SONSTIGE_Electric_BEV,0.0,<10%
HONDA_SONSTIGE_Hybrid,37.59580555405086,30-40%
HONDA_SONSTIGE_Petrol,0.0,<10%
HONDA_SONSTIGE_Total,200.0,>40%
HONDA_ZR-V_Hybrid,63.696545919078396,>40%
HONDA_ZR-V_Petrol,200.0,>40%
HONDA_ZR-V_Total,44.76759663800882,>40%
HYUNDAI_BAYON_Hybrid,164.29403995831692,>40%
HYUNDAI_BAYON_Petrol,15.534956137081647,10-20%
HYUNDAI_BAYON_Total,15.912010388657396,10-20%
